ID,True Label,Predicted Label
56643,55,49
56644,110,108
56645,49,25
56646,132,68
56647,90,28
56648,123,99
56649,124,36
56650,132,132
56651,54,55
56652,55,49
56653,18,22
56654,100,100
56655,102,132
56656,7,127
56657,63,77
56658,111,108
56659,51,79
56660,98,23
56661,108,108
56662,58,77
56663,103,103
56664,18,19
56665,42,108
56666,104,103
56667,133,103
56668,108,108
56669,84,101
56670,69,70
56671,23,23
56672,53,75
56673,87,67
56674,103,103
56675,49,35
56676,115,108
56677,79,127
56678,28,78
56679,28,79
56680,75,108
56681,31,19
56682,66,67
56683,78,78
56684,108,108
56685,108,108
56686,48,22
56687,108,108
56688,49,22
56689,134,133
56690,77,77
56691,103,103
56692,80,18
56693,58,113
56694,24,68
56695,108,108
56696,84,85
56697,85,85
56698,67,55
56699,79,79
56700,110,108
56701,113,113
56702,9,55
56703,112,106
56704,132,85
56705,133,133
56706,64,71
56707,67,67
56708,108,108
56709,110,108
56710,80,79
56711,19,19
56712,36,36
56713,18,19
56714,134,134
56715,104,76
56716,99,52
56717,49,22
56718,73,77
56719,19,19
56720,45,132
56721,72,58
56722,109,108
56723,2,108
56724,108,36
56725,134,125
56726,57,99
56727,113,77
56728,35,66
56729,71,70
56730,51,52
56731,84,85
56732,110,108
56733,25,84
56734,40,106
56735,55,55
56736,77,64
56737,109,36
56738,68,121
56739,103,103
56740,24,85
56741,52,52
56742,122,69
56743,79,79
56744,134,76
56745,34,19
56746,79,78
56747,126,86
56748,114,58
56749,91,25
56750,0,75
56751,123,81
56752,85,85
56753,78,24
56754,61,36
56755,68,68
56756,86,86
56757,126,77
56758,104,108
56759,98,77
56760,77,103
56761,133,133
56762,80,77
56763,87,55
56764,108,108
56765,41,106
56766,98,126
56767,127,127
56768,134,108
56769,67,53
56770,108,108
56771,68,67
56772,35,22
56773,59,102
56774,96,80
56775,109,108
56776,28,19
56777,17,21
56778,127,127
56779,19,19
56780,54,67
56781,111,36
56782,36,103
56783,101,99
56784,85,75
56785,76,108
56786,108,108
56787,26,26
56788,100,81
56789,66,68
56790,68,25
56791,111,108
56792,25,19
56793,10,108
56794,86,42
56795,109,109
56796,78,79
56797,52,24
56798,108,108
56799,76,108
56800,25,68
56801,21,25
56802,2,9
56803,52,100
56804,120,70
56805,130,70
56806,11,108
56807,35,22
56808,84,84
56809,66,66
56810,49,49
56811,19,19
56812,1,108
56813,108,108
56814,133,103
56815,75,25
56816,74,113
56817,113,77
56818,87,70
56819,95,83
56820,80,34
56821,49,24
56822,34,34
56823,25,26
56824,102,85
56825,70,70
56826,108,108
56827,99,51
56828,18,92
56829,49,49
56830,3,84
56831,133,103
56832,67,68
56833,35,70
56834,89,84
56835,70,70
56836,22,22
56837,78,79
56838,108,108
56839,81,85
56840,28,28
56841,104,133
56842,57,91
56843,27,127
56844,70,70
56845,109,108
56846,77,77
56847,48,35
56848,58,103
56849,57,77
56850,83,82
56851,52,101
56852,99,25
56853,25,78
56854,67,68
56855,70,70
56856,121,85
56857,8,71
56858,133,53
56859,98,77
56860,35,49
56861,112,77
56862,9,108
56863,132,132
56864,23,67
56865,102,103
56866,28,79
56867,50,6
56868,113,106
56869,88,55
56870,109,1
56871,108,108
56872,28,79
56873,133,103
56874,111,108
56875,77,77
56876,77,77
56877,71,98
56878,77,58
56879,24,70
56880,108,108
56881,124,124
56882,98,58
56883,43,111
56884,109,1
56885,49,22
56886,56,101
56887,103,103
56888,81,82
56889,112,113
56890,87,70
56891,84,69
56892,75,85
56893,104,104
56894,97,108
56895,79,79
56896,108,108
56897,133,103
56898,112,42
56899,102,104
56900,70,70
56901,19,19
56902,76,9
56903,132,133
56904,58,58
56905,125,43
56906,65,55
56907,132,132
56908,40,106
56909,89,85
56910,99,77
56911,132,80
56912,25,28
56913,91,25
56914,74,132
56915,116,59
56916,50,35
56917,112,58
56918,77,1
56919,98,77
56920,3,1
56921,44,109
56922,112,132
56923,77,77
56924,21,22
56925,34,19
56926,10,43
56927,53,17
56928,52,99
56929,70,70
56930,71,71
56931,55,55
56932,108,108
56933,103,103
56934,79,25
56935,63,108
56936,104,103
56937,69,66
56938,0,43
56939,70,70
56940,55,55
56941,96,108
56942,84,35
56943,69,70
56944,56,70
56945,0,1
56946,1,108
56947,81,82
56948,104,103
56949,31,25
56950,100,124
56951,98,77
56952,108,108
56953,79,36
56954,68,70
56955,70,70
56956,51,100
56957,25,79
56958,123,100
56959,27,28
56960,29,19
56961,71,67
56962,122,121
56963,61,125
56964,86,42
56965,42,85
56966,26,70
56967,108,108
56968,71,70
56969,108,108
56970,15,34
56971,130,70
56972,109,109
56973,44,85
56974,137,113
56975,97,108
56976,78,19
56977,44,109
56978,54,49
56979,37,82
56980,108,108
56981,42,108
56982,44,132
56983,31,25
56984,103,103
56985,134,108
56986,97,109
56987,129,70
56988,25,52
56989,104,132
56990,78,55
56991,49,49
56992,112,88
56993,25,67
56994,83,22
56995,48,25
56996,22,22
56997,84,68
56998,99,100
56999,55,55
57000,80,99
57001,96,96
57002,24,24
57003,24,84
57004,108,108
57005,112,104
57006,77,77
57007,108,108
57008,75,108
57009,38,100
57010,53,53
57011,92,122
57012,69,70
57013,34,34
57014,55,55
57015,69,70
57016,18,77
57017,44,85
57018,76,77
57019,68,70
57020,24,125
57021,113,129
57022,10,109
57023,37,43
57024,49,108
57025,36,43
57026,108,108
57027,83,25
57028,99,99
57029,103,103
57030,88,85
57031,22,22
57032,91,78
57033,34,34
57034,71,71
57035,80,19
57036,45,108
57037,79,79
57038,91,25
57039,71,101
57040,28,28
57041,55,35
57042,31,19
57043,79,79
57044,9,108
57045,80,25
57046,25,67
57047,128,122
57048,101,100
57049,102,105
57050,19,25
57051,125,108
57052,109,108
57053,55,35
57054,19,19
57055,55,133
57056,80,108
57057,79,79
57058,55,35
57059,52,100
57060,110,17
57061,79,79
57062,91,91
57063,18,25
57064,24,19
57065,105,77
57066,102,70
57067,70,70
57068,85,85
57069,103,102
57070,67,78
57071,113,106
57072,48,25
57073,103,103
57074,76,108
57075,108,108
57076,68,84
57077,108,109
57078,109,108
57079,18,108
57080,79,79
57081,85,88
57082,24,42
57083,134,132
57084,96,108
57085,121,79
57086,97,108
57087,111,108
57088,64,77
57089,22,49
57090,86,1
57091,0,85
57092,128,29
57093,68,24
57094,49,21
57095,104,103
57096,73,106
57097,127,127
57098,123,99
57099,110,108
57100,96,83
57101,21,70
57102,103,103
57103,53,51
57104,52,36
57105,80,80
57106,81,126
57107,85,85
57108,47,42
57109,79,78
57110,33,25
57111,100,52
57112,53,52
57113,80,79
57114,96,108
57115,33,22
57116,24,132
57117,107,1
57118,22,34
57119,44,21
57120,25,126
57121,66,77
57122,113,112
57123,51,52
57124,23,49
57125,44,108
57126,98,98
57127,85,85
57128,100,19
57129,103,103
57130,77,36
57131,112,104
57132,84,55
57133,52,52
57134,84,84
57135,9,1
57136,42,53
57137,133,103
57138,88,35
57139,103,103
57140,83,122
57141,84,84
57142,56,70
57143,124,84
57144,110,108
57145,108,108
57146,102,84
57147,103,103
57148,26,1
57149,21,49
57150,34,33
57151,76,101
57152,20,19
57153,78,79
57154,78,78
57155,40,106
57156,26,124
57157,32,44
57158,76,134
57159,132,132
57160,104,112
57161,58,103
57162,66,84
57163,126,36
57164,55,55
57165,25,70
57166,112,108
57167,113,1
57168,55,55
57169,133,103
57170,27,77
57171,16,85
57172,103,103
57173,49,67
57174,96,9
57175,102,103
57176,113,59
57177,56,48
57178,71,70
57179,102,102
57180,108,108
57181,77,77
57182,55,101
57183,104,108
57184,25,111
57185,110,108
57186,102,130
57187,71,70
57188,85,127
57189,101,52
57190,80,24
57191,49,49
57192,103,104
57193,24,80
57194,65,77
57195,49,22
57196,103,103
57197,77,1
57198,11,108
57199,21,66
57200,102,132
57201,78,79
57202,18,18
57203,100,100
57204,84,85
57205,110,0
57206,84,67
57207,49,51
57208,85,84
57209,91,52
57210,86,85
57211,52,100
57212,85,85
57213,108,108
57214,130,70
57215,46,132
57216,96,108
57217,108,108
57218,95,25
57219,108,108
57220,68,132
57221,76,108
57222,125,108
57223,126,88
57224,59,107
57225,100,24
57226,49,49
57227,25,49
57228,52,100
57229,53,52
57230,18,50
57231,22,22
57232,28,28
57233,113,77
57234,108,108
57235,25,66
57236,103,103
57237,92,126
57238,22,23
57239,131,70
57240,108,108
57241,58,58
57242,132,107
57243,110,108
57244,71,71
57245,67,48
57246,108,108
57247,115,58
57248,79,91
57249,109,108
57250,97,109
57251,102,103
57252,100,100
57253,25,79
57254,28,28
57255,34,22
57256,101,28
57257,113,74
57258,108,108
57259,84,84
57260,132,132
57261,88,85
57262,86,34
57263,99,49
57264,80,79
57265,111,33
57266,25,70
57267,107,106
57268,72,112
57269,66,108
57270,68,55
57271,104,103
57272,82,82
57273,132,132
57274,33,19
57275,23,53
57276,81,101
57277,82,121
57278,86,82
57279,46,108
57280,79,80
57281,48,49
57282,111,111
57283,68,70
57284,80,100
57285,85,71
57286,79,79
57287,67,67
57288,33,18
57289,74,106
57290,77,108
57291,71,52
57292,25,18
57293,2,108
57294,105,70
57295,24,79
57296,80,127
57297,25,132
57298,92,26
57299,90,91
57300,84,85
57301,22,22
57302,75,71
57303,123,68
57304,70,70
57305,75,52
57306,53,49
57307,56,70
57308,42,49
57309,128,92
57310,130,71
57311,81,85
57312,26,53
57313,124,82
57314,82,36
57315,108,108
57316,83,82
57317,113,98
57318,84,85
57319,72,19
57320,54,55
57321,76,43
57322,108,108
57323,127,88
57324,24,25
57325,44,77
57326,85,85
57327,73,106
57328,48,25
57329,101,126
57330,11,108
57331,100,108
57332,70,70
57333,67,70
57334,133,103
57335,1,9
57336,121,121
57337,87,70
57338,108,108
57339,77,77
57340,68,35
57341,58,102
57342,77,103
57343,47,68
57344,44,85
57345,33,19
57346,58,58
57347,78,79
57348,54,55
57349,91,28
57350,44,42
57351,29,19
57352,21,49
57353,43,36
57354,2,108
57355,28,28
57356,91,79
57357,70,70
57358,3,107
57359,44,77
57360,43,43
57361,82,82
57362,68,68
57363,31,34
57364,104,103
57365,108,108
57366,106,106
57367,19,19
57368,92,79
57369,100,100
57370,36,36
57371,112,132
57372,51,100
57373,106,106
57374,79,99
57375,112,108
57376,109,108
57377,34,19
57378,108,108
57379,123,79
57380,113,77
57381,85,85
57382,25,76
57383,51,67
57384,72,36
57385,19,19
57386,111,77
57387,44,108
57388,101,125
57389,55,70
57390,78,27
57391,105,132
57392,79,104
57393,70,67
57394,42,42
57395,108,53
57396,35,49
57397,79,28
57398,132,132
57399,85,53
57400,82,82
57401,49,49
57402,71,108
57403,97,108
57404,47,35
57405,100,100
57406,108,9
57407,39,110
57408,44,85
57409,85,85
57410,92,108
57411,62,100
57412,34,22
57413,21,49
57414,9,109
57415,111,108
57416,72,111
57417,79,125
57418,115,112
57419,96,108
57420,109,108
57421,78,78
57422,25,26
57423,104,102
57424,66,77
57425,108,108
57426,32,18
57427,79,78
57428,37,108
57429,26,50
57430,107,113
57431,70,55
57432,106,106
57433,103,103
57434,100,100
57435,71,70
57436,44,109
57437,105,70
57438,57,58
57439,21,91
57440,111,49
57441,45,42
57442,42,108
57443,79,28
57444,121,121
57445,77,77
57446,91,19
57447,51,100
57448,27,79
57449,134,108
57450,99,99
57451,80,26
57452,46,98
57453,44,36
57454,134,58
57455,108,108
57456,57,103
57457,28,28
57458,52,80
57459,102,85
57460,77,77
57461,70,100
57462,84,84
57463,134,125
57464,72,103
57465,6,126
57466,113,68
57467,94,28
57468,102,132
57469,108,108
57470,92,92
57471,113,85
57472,108,108
57473,19,19
57474,71,70
57475,110,108
57476,132,132
57477,68,24
57478,30,103
57479,90,91
57480,41,113
57481,100,52
57482,84,25
57483,56,70
57484,67,35
57485,24,108
57486,132,71
57487,133,134
57488,22,25
57489,58,112
57490,37,127
57491,37,60
57492,44,108
57493,46,108
57494,23,68
57495,108,108
57496,80,80
57497,11,108
57498,92,79
57499,103,58
57500,81,84
57501,108,125
57502,64,77
57503,28,28
57504,90,91
57505,43,43
57506,78,80
57507,112,66
57508,99,99
57509,134,58
57510,109,108
57511,70,70
57512,50,49
57513,108,108
57514,95,22
57515,55,49
57516,15,25
57517,113,67
57518,50,24
57519,2,108
57520,111,108
57521,100,25
57522,93,74
57523,108,108
57524,24,69
57525,32,91
57526,24,132
57527,128,91
57528,106,102
57529,77,108
57530,39,58
57531,88,24
57532,23,91
57533,22,34
57534,133,58
57535,42,70
57536,27,78
57537,103,133
57538,70,70
57539,49,25
57540,108,108
57541,51,101
57542,79,121
57543,131,70
57544,81,99
57545,53,99
57546,99,100
57547,65,18
57548,2,109
57549,22,49
57550,25,19
57551,25,70
57552,52,100
57553,11,108
57554,70,70
57555,30,22
57556,68,53
57557,97,108
57558,24,18
57559,134,108
57560,133,103
57561,96,108
57562,35,79
57563,111,25
57564,108,108
57565,38,77
57566,106,133
57567,86,126
57568,110,108
57569,99,26
57570,102,0
57571,106,133
57572,92,108
57573,100,52
57574,25,91
57575,109,1
57576,88,88
57577,55,49
57578,124,43
57579,31,22
57580,104,103
57581,99,85
57582,25,49
57583,108,108
57584,69,70
57585,98,77
57586,133,103
57587,19,19
57588,42,42
57589,55,55
57590,108,108
57591,100,52
57592,2,108
57593,35,49
57594,25,26
57595,104,102
57596,100,100
57597,130,55
57598,26,67
57599,112,112
57600,107,106
57601,50,55
57602,104,108
57603,111,108
57604,58,58
57605,45,9
57606,133,1
57607,21,84
57608,28,28
57609,106,104
57610,134,96
57611,78,28
57612,25,19
57613,37,108
57614,85,85
57615,0,1
57616,77,77
57617,22,55
57618,109,108
57619,101,49
57620,42,69
57621,67,67
57622,64,108
57623,82,82
57624,68,67
57625,31,34
57626,90,22
57627,40,106
57628,108,108
57629,96,108
57630,108,108
57631,19,19
57632,16,19
57633,70,71
57634,85,85
57635,104,104
57636,55,55
57637,112,108
57638,83,81
57639,67,70
57640,26,79
57641,103,58
57642,70,67
57643,77,77
57644,108,108
57645,83,91
57646,108,108
57647,96,108
57648,101,100
57649,73,106
57650,38,25
57651,104,103
57652,71,69
57653,111,108
57654,27,127
57655,86,71
57656,36,96
57657,134,106
57658,67,67
57659,103,103
57660,104,112
57661,70,70
57662,98,58
57663,22,22
57664,126,80
57665,77,77
57666,78,80
57667,98,77
57668,123,80
57669,87,35
57670,46,42
57671,58,58
57672,126,108
57673,97,43
57674,23,101
57675,24,102
57676,104,103
57677,56,70
57678,103,58
57679,133,103
57680,134,77
57681,25,26
57682,99,100
57683,77,58
57684,22,35
57685,34,19
57686,22,22
57687,52,100
57688,48,49
57689,70,70
57690,17,65
57691,102,102
57692,129,71
57693,23,49
57694,10,108
57695,53,53
57696,35,49
57697,6,1
57698,85,85
57699,108,108
57700,71,108
57701,35,34
57702,111,42
57703,24,49
57704,125,108
57705,51,29
57706,84,84
57707,132,132
57708,82,99
57709,107,84
57710,27,26
57711,15,53
57712,122,122
57713,77,108
57714,99,99
57715,42,42
57716,108,108
57717,75,111
57718,32,25
57719,10,108
57720,0,1
57721,33,19
57722,110,112
57723,70,70
57724,79,79
57725,108,108
57726,103,103
57727,108,108
57728,92,18
57729,67,67
57730,21,48
57731,86,109
57732,22,22
57733,18,84
57734,5,108
57735,25,83
57736,10,1
57737,111,70
57738,101,53
57739,110,108
57740,132,132
57741,37,108
57742,49,100
57743,69,55
57744,6,19
57745,126,111
57746,108,108
57747,134,1
57748,54,67
57749,100,100
57750,100,52
57751,26,19
57752,109,108
57753,67,67
57754,108,108
57755,75,108
57756,110,108
57757,21,35
57758,134,1
57759,96,43
57760,67,67
57761,52,52
57762,77,71
57763,123,100
57764,88,70
57765,120,70
57766,3,1
57767,111,109
57768,44,132
57769,24,100
57770,59,58
57771,59,77
57772,59,1
57773,24,80
57774,46,42
57775,34,19
57776,91,28
57777,109,108
57778,113,84
57779,29,29
57780,133,103
57781,19,19
57782,103,103
57783,66,42
57784,18,124
57785,84,84
57786,112,108
57787,103,103
57788,107,77
57789,52,100
57790,77,101
57791,110,108
57792,87,55
57793,78,78
57794,44,36
57795,59,126
57796,55,55
57797,103,103
57798,75,1
57799,11,108
57800,131,84
57801,111,108
57802,109,58
57803,26,26
57804,50,22
57805,22,55
57806,104,108
57807,102,102
57808,69,70
57809,113,126
57810,108,108
57811,130,70
57812,79,79
57813,26,25
57814,68,67
57815,85,85
57816,108,108
57817,66,68
57818,73,106
57819,108,108
57820,11,42
57821,75,108
57822,102,22
57823,108,108
57824,71,88
57825,67,121
57826,83,82
57827,110,108
57828,24,132
57829,120,26
57830,33,19
57831,86,85
57832,100,100
57833,48,49
57834,25,25
57835,86,86
57836,112,125
57837,108,108
57838,104,103
57839,71,121
57840,25,83
57841,24,26
57842,122,126
57843,85,85
57844,130,70
57845,108,108
57846,36,36
57847,50,67
57848,108,108
57849,109,108
57850,133,133
57851,80,125
57852,68,100
57853,29,99
57854,113,108
57855,2,0
57856,134,108
57857,57,102
57858,91,91
57859,104,103
57860,109,108
57861,25,18
57862,23,49
57863,129,84
57864,102,103
57865,133,103
57866,108,108
57867,88,84
57868,93,99
57869,53,84
57870,58,58
57871,25,67
57872,51,52
57873,39,42
57874,108,108
57875,69,70
57876,23,19
57877,69,70
57878,25,25
57879,46,132
57880,89,84
57881,82,82
57882,45,108
57883,2,108
57884,77,77
57885,52,52
57886,33,18
57887,21,22
57888,121,121
57889,99,84
57890,26,25
57891,51,52
57892,50,49
57893,29,28
57894,86,85
57895,113,26
57896,80,78
57897,9,58
57898,32,19
57899,73,113
57900,51,128
57901,85,34
57902,28,28
57903,20,19
57904,4,77
57905,133,103
57906,19,19
57907,24,26
57908,70,70
57909,110,108
57910,102,102
57911,26,108
57912,103,103
57913,99,99
57914,67,55
57915,78,127
57916,68,67
57917,79,79
57918,108,25
57919,56,70
57920,72,98
57921,36,42
57922,25,49
57923,100,67
57924,23,99
57925,59,77
57926,108,108
57927,102,67
57928,24,49
57929,109,108
57930,67,84
57931,49,49
57932,104,112
57933,104,134
57934,55,55
57935,3,77
57936,22,22
57937,52,99
57938,51,99
57939,104,58
57940,94,19
57941,24,88
57942,52,100
57943,30,19
57944,56,85
57945,108,109
57946,2,108
57947,84,70
57948,66,70
57949,90,101
57950,77,77
57951,92,26
57952,97,108
57953,48,113
57954,78,99
57955,87,70
57956,70,70
57957,75,75
57958,102,133
57959,109,108
57960,25,92
57961,86,85
57962,76,77
57963,130,70
57964,132,68
57965,112,103
57966,104,103
57967,86,86
57968,58,58
57969,71,71
57970,100,100
57971,86,85
57972,46,77
57973,0,1
57974,9,76
57975,21,22
57976,85,85
57977,134,133
57978,34,19
57979,105,84
57980,75,111
57981,84,25
57982,124,125
57983,55,55
57984,22,22
57985,124,36
57986,24,25
57987,6,77
57988,24,49
57989,67,49
57990,84,88
57991,84,84
57992,55,55
57993,33,19
57994,43,42
57995,53,67
57996,108,108
57997,124,36
57998,71,71
57999,87,84
58000,60,36
58001,113,24
58002,108,108
58003,134,36
58004,24,25
58005,108,108
58006,88,85
58007,108,108
58008,52,100
58009,56,70
58010,133,103
58011,49,55
58012,102,58
58013,97,77
58014,50,49
58015,110,17
58016,24,25
58017,111,108
58018,133,103
58019,85,85
58020,80,18
58021,102,103
58022,26,24
58023,60,75
58024,52,100
58025,127,79
58026,1,1
58027,26,25
58028,50,48
58029,108,108
58030,19,19
58031,133,133
58032,49,49
58033,39,113
58034,33,19
58035,106,106
58036,38,69
58037,24,91
58038,112,108
58039,17,108
58040,55,26
58041,53,87
58042,109,108
58043,39,108
58044,102,85
58045,108,134
58046,109,108
58047,69,70
58048,109,108
58049,93,77
58050,23,22
58051,40,133
58052,25,34
58053,127,126
58054,26,126
58055,51,100
58056,129,70
58057,132,132
58058,34,49
58059,103,103
58060,9,108
58061,25,28
58062,102,103
58063,107,77
58064,108,108
58065,103,103
58066,109,108
58067,19,19
58068,54,55
58069,75,65
58070,116,24
58071,66,70
58072,102,42
58073,55,70
58074,67,67
58075,103,103
58076,55,55
58077,108,108
58078,75,108
58079,108,108
58080,55,55
58081,104,104
58082,52,100
58083,25,79
58084,44,108
58085,55,55
58086,113,85
58087,110,108
58088,100,99
58089,77,25
58090,96,108
58091,53,52
58092,21,24
58093,108,108
58094,111,108
58095,111,19
58096,34,19
58097,113,77
58098,115,108
58099,22,18
58100,89,75
58101,98,77
58102,88,84
58103,51,126
58104,49,22
58105,69,87
58106,0,58
58107,131,70
58108,104,132
58109,70,70
58110,37,36
58111,77,58
58112,109,84
58113,103,103
58114,59,125
58115,26,127
58116,58,58
58117,68,53
58118,24,88
58119,28,79
58120,133,133
58121,26,67
58122,111,108
58123,26,84
58124,108,108
58125,21,21
58126,79,28
58127,109,108
58128,78,25
58129,65,98
58130,111,108
58131,71,96
58132,108,71
58133,23,26
58134,112,112
58135,78,19
58136,85,85
58137,100,100
58138,101,99
58139,102,132
58140,26,27
58141,75,81
58142,48,70
58143,46,125
58144,70,104
58145,22,35
58146,53,52
58147,102,103
58148,98,98
58149,22,34
58150,102,85
58151,58,113
58152,10,108
58153,53,100
58154,70,70
58155,6,134
58156,11,75
58157,99,100
58158,25,94
58159,91,91
58160,134,132
58161,10,58
58162,86,85
58163,70,126
58164,90,91
58165,29,19
58166,75,86
58167,44,108
58168,28,78
58169,91,91
58170,112,99
58171,100,100
58172,71,70
58173,103,103
58174,87,70
58175,35,85
58176,113,108
58177,108,108
58178,85,82
58179,0,108
58180,17,108
58181,110,108
58182,2,108
58183,17,127
58184,81,85
58185,108,108
58186,122,99
58187,130,70
58188,0,108
58189,58,58
58190,108,108
58191,49,35
58192,26,0
58193,69,127
58194,91,25
58195,76,108
58196,52,52
58197,84,100
58198,58,58
58199,110,108
58200,111,68
58201,86,82
58202,24,67
58203,108,108
58204,108,108
58205,109,108
58206,134,104
58207,51,121
58208,133,125
58209,53,53
58210,97,98
58211,115,108
58212,108,108
58213,96,108
58214,78,79
58215,42,0
58216,24,48
58217,127,99
58218,66,87
58219,112,77
58220,109,108
58221,76,1
58222,78,80
58223,84,84
58224,132,108
58225,80,25
58226,100,49
58227,20,52
58228,44,70
58229,127,127
58230,132,70
58231,103,103
58232,93,77
58233,112,25
58234,124,125
58235,80,85
58236,24,100
58237,80,91
58238,113,1
58239,99,52
58240,78,79
58241,124,98
58242,75,84
58243,70,70
58244,78,19
58245,68,51
58246,31,25
58247,125,58
58248,66,67
58249,58,103
58250,53,52
58251,1,76
58252,103,100
58253,83,82
58254,86,113
58255,28,28
58256,120,84
58257,86,82
58258,108,108
58259,66,68
58260,51,100
58261,102,103
58262,111,108
58263,122,79
58264,91,91
58265,111,134
58266,99,100
58267,11,80
58268,100,101
58269,66,71
58270,52,52
58271,44,96
58272,20,25
58273,126,77
58274,104,103
58275,21,67
58276,48,25
58277,29,22
58278,55,70
58279,50,49
58280,71,44
58281,131,100
58282,25,80
58283,113,113
58284,92,25
58285,76,108
58286,11,108
58287,2,108
58288,110,108
58289,70,70
58290,25,18
58291,35,25
58292,2,109
58293,72,125
58294,86,85
58295,25,84
58296,103,103
58297,45,108
58298,97,58
58299,11,9
58300,67,22
58301,85,84
58302,71,71
58303,55,87
58304,38,99
58305,29,19
58306,19,19
58307,77,102
58308,100,49
58309,70,70
58310,44,108
58311,79,78
58312,18,79
58313,54,69
58314,79,79
58315,67,53
58316,55,70
58317,18,79
58318,0,108
58319,103,103
58320,86,85
58321,100,100
58322,100,19
58323,130,71
58324,109,108
58325,115,75
58326,19,19
58327,133,132
58328,22,22
58329,91,79
58330,108,108
58331,113,103
58332,126,82
58333,48,55
58334,108,108
58335,80,91
58336,66,48
58337,85,85
58338,79,79
58339,28,29
58340,86,85
58341,103,103
58342,22,22
58343,109,108
58344,70,70
58345,129,85
58346,73,106
58347,108,108
58348,36,43
58349,82,81
58350,55,67
58351,132,106
58352,24,75
58353,130,85
58354,69,70
58355,58,58
58356,90,19
58357,100,52
58358,101,49
58359,11,108
58360,96,108
58361,56,70
58362,103,103
58363,86,86
58364,77,64
58365,22,22
58366,34,19
58367,24,20
58368,112,108
58369,24,71
58370,8,22
58371,104,103
58372,67,70
58373,24,25
58374,93,79
58375,127,27
58376,29,19
58377,133,103
58378,42,26
58379,77,77
58380,104,42
58381,49,25
58382,134,58
58383,98,53
58384,52,52
58385,80,79
58386,103,108
58387,77,21
58388,68,70
58389,27,77
58390,108,108
58391,49,22
58392,25,49
58393,25,83
58394,35,22
58395,26,25
58396,25,121
58397,50,25
58398,22,49
58399,48,100
58400,80,26
58401,10,108
58402,110,108
58403,29,34
58404,128,27
58405,66,77
58406,69,70
58407,88,70
58408,102,133
58409,108,108
58410,67,34
58411,34,22
58412,100,52
58413,109,109
58414,96,108
58415,17,126
58416,69,69
58417,44,85
58418,109,108
58419,109,108
58420,22,25
58421,83,108
58422,92,80
58423,21,91
58424,104,108
58425,1,1
58426,70,70
58427,109,108
58428,102,133
58429,50,22
58430,34,34
58431,85,85
58432,129,132
58433,103,100
58434,29,127
58435,84,84
58436,37,36
58437,22,49
58438,47,65
58439,86,98
58440,68,70
58441,76,108
58442,46,36
58443,52,100
58444,87,70
58445,108,108
58446,1,70
58447,106,106
58448,19,19
58449,26,81
58450,58,1
58451,101,67
58452,98,77
58453,112,112
58454,133,103
58455,102,77
58456,35,49
58457,35,49
58458,54,49
58459,103,103
58460,73,105
58461,96,108
58462,50,49
58463,2,17
58464,107,106
58465,25,19
58466,100,100
58467,83,85
58468,86,108
58469,18,19
58470,51,83
58471,29,52
58472,111,43
58473,70,129
58474,40,113
58475,108,43
58476,20,19
58477,24,67
58478,25,80
58479,96,108
58480,67,68
58481,69,70
58482,101,28
58483,64,64
58484,25,101
58485,130,70
58486,76,108
58487,25,34
58488,132,71
58489,45,125
58490,100,100
58491,28,28
58492,115,134
58493,65,34
58494,113,59
58495,25,52
58496,85,132
58497,65,77
58498,22,22
58499,78,78
58500,50,22
58501,103,103
58502,108,77
58503,103,103
58504,132,132
58505,22,19
58506,91,25
58507,108,108
58508,51,100
58509,108,108
58510,47,85
58511,86,86
58512,52,100
58513,78,79
58514,20,22
58515,58,58
58516,84,84
58517,42,42
58518,84,85
58519,124,86
58520,75,108
58521,81,124
58522,111,111
58523,78,79
58524,108,108
58525,77,77
58526,103,133
58527,68,84
58528,76,108
58529,103,103
58530,108,108
58531,20,34
58532,70,70
58533,63,83
58534,25,34
58535,42,36
58536,35,25
58537,81,82
58538,47,85
58539,104,1
58540,99,28
58541,80,80
58542,31,22
58543,2,1
58544,109,108
58545,103,103
58546,52,100
58547,83,84
58548,85,75
58549,36,36
58550,86,85
58551,42,36
58552,125,125
58553,134,58
58554,28,78
58555,133,133
58556,86,72
58557,109,43
58558,108,108
58559,79,82
58560,36,36
58561,99,43
58562,108,108
58563,78,79
58564,113,113
58565,0,43
58566,109,108
58567,33,22
58568,77,77
58569,19,19
58570,86,85
58571,2,108
58572,84,85
58573,49,22
58574,24,18
58575,22,22
58576,75,108
58577,104,102
58578,2,75
58579,18,79
58580,82,96
58581,10,108
58582,0,70
58583,92,85
58584,52,100
58585,24,52
58586,58,58
58587,123,52
58588,6,77
58589,113,113
58590,77,77
58591,108,108
58592,110,108
58593,52,100
58594,25,26
58595,24,26
58596,35,49
58597,97,108
58598,59,98
58599,52,53
58600,66,85
58601,108,108
58602,110,126
58603,50,67
58604,0,1
58605,18,49
58606,104,104
58607,51,99
58608,102,102
58609,49,77
58610,123,79
58611,99,53
58612,2,0
58613,70,70
58614,97,108
58615,84,78
58616,100,100
58617,38,77
58618,24,55
58619,108,108
58620,79,79
58621,105,55
58622,87,84
58623,69,70
58624,42,85
58625,96,108
58626,19,19
58627,127,127
58628,126,126
58629,103,103
58630,78,28
58631,100,85
58632,113,77
58633,77,77
58634,22,22
58635,69,70
58636,62,52
58637,26,52
58638,37,42
58639,56,70
58640,127,80
